atm_inventario_año;atm_inventario_grupo_cont;atm_inventario_sector;atm_inventario_cont_desc;atm_inventario_cont_unidades;atm_inventario_cont_cantidad
2005;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;DIOX;g;0.00
2005;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;DIOX;g;0.05
2005;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;DIOX;g;1.40
2005;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;DIOX;g;0.69
2005;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;DIOX;g;0.00
2005;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;DIOX;g;0.00
2005;Contaminantes orgánicos persistentes;07 Transporte por carretera;DIOX;g;0.41
2005;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;DIOX;g;0.31
2005;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;DIOX;g;0.02
2005;Contaminantes orgánicos persistentes;10 Agricultura;DIOX;g;0.02
2005;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);DIOX;g;0.00
2005;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;HAP;kg;0.00
2005;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;HAP;kg;31.51
2005;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;HAP;kg;267.89
2005;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;HAP;kg;14.56
2005;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;HAP;kg;0.00
2005;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;HAP;kg;0.00
2005;Contaminantes orgánicos persistentes;07 Transporte por carretera;HAP;kg;989.20
2005;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;HAP;kg;6.44
2005;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;HAP;kg;0.01
2005;Contaminantes orgánicos persistentes;10 Agricultura;HAP;kg;347.01
2005;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);HAP;kg;29.92
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;SOx;t;0.12
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;SOx;t;2382.49
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;SOx;t;5209.11
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;SOx;t;109.67
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;SOx;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;SOx;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;SOx;t;1113.29
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;SOx;t;493.67
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;SOx;t;1.48
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;SOx;t;11.88
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);SOx;t;20.31
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;NOx;t;163.15
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;NOx;t;14050.56
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;NOx;t;5950.36
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;NOx;t;169.94
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;NOx;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;NOx;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;NOx;t;50944.56
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;NOx;t;8544.27
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;NOx;t;669.75
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;NOx;t;164.27
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);NOx;t;103.60
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;COVNM;t;15.27
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;COVNM;t;1753.46
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;COVNM;t;1141.23
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;COVNM;t;795.62
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;COVNM;t;1314.76
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;COVNM;t;60600.13
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;COVNM;t;11027.98
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;COVNM;t;568.19
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;COVNM;t;16.02
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;COVNM;t;272.85
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);COVNM;t;30272.03
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;CH4;t;43.63
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;CH4;t;1766.06
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;CH4;t;1415.32
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;CH4;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;CH4;t;4721.15
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;CH4;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;CH4;t;1222.91
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;CH4;t;32.52
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;CH4;t;49440.97
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;CH4;t;6756.21
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);CH4;t;190.45
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;CO;t;250.10
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;CO;t;13207.65
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;CO;t;6781.36
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;CO;t;8432.84
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;CO;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;CO;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;CO;t;107104.02
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;CO;t;3065.90
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;CO;t;136.95
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;CO;t;1111.91
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);CO;t;2920.19
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;CO2;kt;31.34
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;CO2;kt;5765.12
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;CO2;kt;2380.16
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;CO2;kt;1387.25
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;CO2;kt;0.06
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;CO2;kt;158.58
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;CO2;kt;7677.42
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;CO2;kt;1459.43
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;CO2;kt;86.63
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;CO2;kt;2.24
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);CO2;kt;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;N2O;t;0.40
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;N2O;t;28.61
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;N2O;t;43.26
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;N2O;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;N2O;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;N2O;t;242.80
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;N2O;t;252.95
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;N2O;t;43.39
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;N2O;t;1010.84
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;N2O;t;511.68
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);N2O;t;5.08
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;NH3;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;NH3;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;NH3;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;NH3;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;NH3;t;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;NH3;t;9.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;NH3;t;496.51
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;NH3;t;0.48
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;NH3;t;102.88
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;NH3;t;2907.75
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);NH3;t;22.85
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;02 Plantas de combustión no industrial;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;03 Plantas de combustión industrial;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;04 Procesos industriales sin combustión;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;05 Extracción y distribución de combustibles fósiles y energía geotérmica;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;06 Uso de disolventes y otros productos;SF6;kg;1724.38
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;07 Transporte por carretera;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;08 Otros modos de transporte y maquinaria móvil;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;09 Tratamiento y eliminación de residuos;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;10 Agricultura;SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;11 Otras fuentes y sumideros (naturaleza);SF6;kg;0.00
2004;Acidificadores, precursores de ozono y gases de efecto invernadero;01 Combustión en la producción y transformación de energía;HFC;kg;0.00
